key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	verbatimLocality	collectionCode	occurrenceID	collectionID	continent	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	http://unknown.org/orders
440010167	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.666+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '2004', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Cilunculus;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bamber, 2004', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48160', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Cilunculus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'ateuchus', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10039', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Cilunculus ateuchus Bamber, 2004'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118506	1	54	354	9477065	6313	2118496	2118506	2118506	Cilunculus ateuchus Bamber, 2004	Cilunculus ateuchus Bamber, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus ateuchus	Cilunculus	ateuchus	SPECIES	ACCEPTED	NE	-24.724833	170.117828	755.0	5.0	{}	1993.0	11.0	24.0	1993-11-24	328.0	328.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:52.666+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4659'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Richer de Forges-IRD & Warén coll.	Bamber	WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4659	2007-4659	MNHN	Ride des Loyauté	BATHUS 3/DW778	440010167	Mont K	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4659	10.15468/qgvvhd											
4547755598	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:25.382+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	2118506	1	54	354	9477065	6313	2118496	2118506	2118506	Cilunculus ateuchus Bamber, 2004	Cilunculus ateuchus Bamber, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus ateuchus	Cilunculus	ateuchus	SPECIES	ACCEPTED	NE					{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:25.382+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '095098c6-9b92-42fb-ad25-b83ada2db4fa'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	095098c6-9b92-42fb-ad25-b83ada2db4fa					4547755598			095098c6-9b92-42fb-ad25-b83ada2db4fa		OCEANIA	EB6380B5-80AF-5935-E053-0514A8C08744	095098c6-9b92-42fb-ad25-b83ada2db4fa	fr | en	Cilunculus ateuchus Bamber, 2004	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712072	
3846995465	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:25.546+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	2118506	1	54	354	9477065	6313	2118496	2118506	2118506	Cilunculus ateuchus Bamber, 2004	Cilunculus ateuchus Bamber, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus ateuchus	Cilunculus	ateuchus	SPECIES	ACCEPTED	NE					{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:25.546+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2e149a36-0fe1-4f8a-856e-03372d14551e'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	2e149a36-0fe1-4f8a-856e-03372d14551e					3846995465			2e149a36-0fe1-4f8a-856e-03372d14551e		OCEANIA	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	2e149a36-0fe1-4f8a-856e-03372d14551e		Cilunculus ateuchus Bamber, 2004	Province Nord|Province Sud|Îles Loyauté		Invalid	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712072	
3934990024	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.499+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2118506	1	54	354	9477065	6313	2118496	2118506	2118506	Cilunculus ateuchus Bamber, 2004	Cilunculus ateuchus Bamber, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus ateuchus	Cilunculus	ateuchus	SPECIES	ACCEPTED	NE					{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:38.499+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'de647815-1896-4400-9263-c9a2bc82b5a3'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	de647815-1896-4400-9263-c9a2bc82b5a3					3934990024			de647815-1896-4400-9263-c9a2bc82b5a3		OCEANIA	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	de647815-1896-4400-9263-c9a2bc82b5a3		Cilunculus ateuchus Bamber, 2004	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712072	Pantopoda
